,julday,LNOx,LNOxEm,sqrtWS
4847,566,3.556775613,6.424934235,1.42583309
4848,567,3.303216973,6.195201473,1.360147051
4849,567,3.228826156,6.099806379,1.147388339
4850,567,3.263849191,5.847370943,1.197288603
4851,567,2.990719732,6.010648374,1.264911064
4852,567,3.358637767,6.131385598,1.483239697
4853,567,4.48919801,7.5525574,1.437706507
4854,567,5.299316867,8.050779986,1.372406645
4855,567,4.956882838,8.422476247,1.278084504
4856,567,4.173617743,8.407564356,1.303840481
4857,567,3.769306703,8.439222013,1.316624472
4858,567,4.458408805,8.538808811,1.080277742
4859,567,4.483002552,8.38277906,1
4860,567,4.547541073,8.276057416,1.443433407
4861,567,4.513054897,8.335738517,1.688194302
4862,567,4.766438334,8.462315088,1.741694577
4863,567,4.748404354,8.409656099,1.63294213
4864,567,4.941285216,8.501535496,1.414213562
4865,567,4.954417614,8.474148464,1.303840481
4866,567,5.114394528,8.410639152,1.040913061
4867,567,4.93375425,8.007700581,0.774596669
4868,567,4.860199926,7.800885806,1.087887862
4869,567,4.55860255,7.455512102,1.040913061
4870,567,4.311470041,6.889472083,1.278084504
4871,567,4.204692619,6.714730648,1.396424004
4872,568,4.260564966,6.528773837,1.431782106
4873,568,3.686376324,6.180917359,1.353883304
4874,568,3.6519561,6.050038016,1.437706507
4875,568,3.424262655,6.086411012,1.366382084
4876,568,3.386083744,6.286240778,1.565247584
4877,568,4.65728814,7.690949402,1.437532608
4878,568,4.73838903,8.004164431,1.390323703
4879,568,4.627909673,8.379664483,1.310152663
4880,568,4.149463861,8.317875758,1.204159458
4881,568,4.464758032,8.417300395,1.231665539
4884,568,4.664382046,8.227059983,1.303840481
4885,568,4.752296251,8.334271495,1.658312395
4886,568,4.698660529,8.486491096,1.765502761
4887,568,4.745366816,8.504961132,1.788854382
4888,568,4.659658371,8.432508449,1.638139188
4889,568,4.993828176,8.500455204,1.372406645
4890,568,5.116495685,8.446454939,0.966178037
4891,568,5.123070723,8.091381557,0.806225775
4892,568,5.007965066,7.931998225,0.912688337
4893,568,4.955122584,7.609632077,1.154556192
4894,568,4.602667056,7.14627052,1.378404875
4895,568,4.343805422,6.938521992,1.390323703
4896,569,3.768152635,6.754832973,1.653178756
4897,569,3.355153443,6.436885612,1.586505594
4898,569,2.876385516,6.309954491,1.751142484
4899,569,2.901421594,6.372588872,1.698087159
4900,569,3.7208625,6.491505056,1.353883304
4901,569,4.95088529,7.662406964,1.483239697
4902,569,5.403127731,7.935665653,1.390323703
4903,569,4.971547905,8.310668552,1.19707978
4904,569,4.509760001,8.327687652,1.110630452
4905,569,4.345751579,8.297522419,1.01661202
4906,569,4.670957927,8.403881655,1.176010204
4907,569,4.790819533,8.338823608,1.565247584
4908,569,4.537426534,8.196210869,1.732050808
4909,569,4.787074989,8.370670307,1.678243129
4910,569,4.854371272,8.468450936,1.516575089
4911,569,5.144000006,8.521461271,1.183215957
4912,569,5.076110876,8.45536107,1.284523258
4913,569,4.782479201,8.4383692,1.183215957
4914,569,4.924714232,8.323220324,1.310152663
4915,569,4.775334813,8.09455781,1.176010204
4916,569,4.73838903,7.851934869,1.176010204
4917,569,4.562784469,7.628305327,1.366199107
4918,569,3.986202404,7.479930611,1.291123542
4919,569,4.433788569,7.32002762,1.102950588
4920,570,4.820281566,7.355111977,1.183215957
4921,570,4.534747722,7.274000828,1.24498996
4922,570,4.17438727,7.076943713,1.575912434
4923,570,3.797733859,6.991290973,1.527579785
4924,570,3.73289634,6.978340255,1.251798706
4925,570,4.583435694,7.497818003,0.930859818
4926,570,4.405498991,7.773099129,1.443433407
4927,570,4.803611125,8.016670276,1.366199107
4928,570,4.338597077,8.135978546,1.945122104
4929,570,5.161064773,8.234826315,1.183215957
4930,570,5.137855144,8.157424609,1
4931,570,5.267600394,8.226956222,0.957340065
4932,570,4.549657476,8.128242361,1.231665539
4933,570,4.575741375,8.11134338,1.183215957
4934,570,5.003946306,8.184292025,0.95760117
4935,570,4.903792198,8.102255428,1.13291659
4936,570,4.837075243,8.046171602,0.885155354
4937,570,4.509209795,7.935954831,0.836660027
4938,570,4.325456283,7.756767801,1.087887862
4939,570,4.461877016,7.546834156,1.087887862
4940,570,4.519067487,7.453966506,0.884872872
4941,570,4.615120517,7.354018928,0.752661943
4942,570,4.564348191,7.157073451,1.008216247
4943,570,4.588532545,7.03407865,1.032714869
4944,571,4.65728814,7.06703364,1.095445115
4945,571,4.871756295,6.890915096,0.991463565
4946,571,4.525044142,6.757099458,1.168973909
4947,571,3.617651945,6.5695348,1.678243129
4948,571,3.206803244,6.580016658,1.995870737
4949,571,3.068052935,6.797955523,2.01246118
4950,571,3.106826321,6.903127336,2.323790008
4951,571,3.616308761,7.117266254,2.08961719
4952,571,3.572345638,7.348302175,1.870828693
4953,571,3.751854253,7.664572081,1.58113883
4954,571,3.873282177,7.792214266,1.658312395
4955,571,4.028026681,7.771047021,1.74642492
4956,571,4.005513349,7.648851119,1.238345671
4957,571,4.271095074,7.715281617,1.190168055
4958,571,4.219507705,7.814375861,1.970659788
4959,571,3.950281718,7.793831321,1.970659788
4960,571,3.950281718,7.773414322,2.125205872
4961,571,3.94255221,7.887932853,1.966341781
4962,571,4.251348311,7.815301352,1.688194302
4963,571,4.599655005,7.660989361,1.118033989
4964,571,4.535820108,7.579831245,0.816394512
4965,571,4.398146017,7.451708416,1.118033989
4966,571,4.591578232,7.121992292,1.06465957
4967,571,4.186619838,6.71107583,1.064424727
4968,572,4.248495242,6.415179751,0.921954446
4969,572,3.741234684,6.202542389,0.921954446
4970,572,3.577947893,5.769615807,0.991715685
4971,572,2.549445171,5.879470065,1.683151805
4972,572,2.841998174,6.166818138,1.617559891
4973,572,5.276582874,7.77142216,0.991463565
4974,572,4.750568389,7.789413791,1.483239697
4975,572,5.347583608,8.377199798,1.19707978
4976,572,5.120684799,8.417048811,0.931128348
4977,572,4.169761202,8.310029912,1.190168055
4978,572,4.472780998,8.397558768,1.24498996
4979,572,4.665324109,8.286661207,1.048808848
4980,572,4.178226046,8.226362532,1.291123542
4981,572,4.601162165,8.246081244,1.483239697
4982,572,4.564868889,8.409380068,1.511125408
4983,572,4.815836216,8.37687266,1.443260198
4984,572,4.948050419,8.360448391,1.24498996
4985,572,4.881285622,8.470839184,1.10317723
4986,572,5.238567362,8.35942022,0.931128348
4987,572,4.71939133,7.94812153,1.032956921
4988,572,4.033355291,7.875053808,1.543858802
4989,572,3.595941458,7.340495251,2.03310108
4990,572,2.35612586,6.49437128,2.236067977
4991,572,2.35612586,6.497570294,2.442642012
4992,573,1.887069649,6.213992554,2.380441136
4993,573,1.740466175,6.162501103,2.486664433
4994,573,1.53686722,6.07193935,2.113409567
4995,573,1.178654996,5.79330404,2.496697819
4996,573,1.373715579,6.135176621,2.13693706
4997,573,3.265759411,7.467094404,2.101547049
4998,573,3.96081317,8.011634651,2.081706031
4999,573,4.302036009,8.341532826,1.945122104
5000,573,4.689970788,8.424038225,1.825650569
5001,573,4.904904339,8.458754817,1.471903529
5002,573,4.73838903,8.474157786,1.322875656
5003,573,4.572130332,8.367118663,1.49448988
5004,573,4.553350437,8.257998579,1.63294213
5005,573,4.623501143,8.309578085,1.565247584
5006,573,4.510309905,8.511748857,1.366382084
5007,573,4.797442074,8.530353089,1.663279892
5008,573,4.859812404,8.491622223,1.765502761
5009,573,4.762173935,8.450099982,1.258371964
5010,573,4.931231271,8.351475425,1.258371964
5011,573,4.674696249,8.077630518,1.238345671
5012,573,4.242045918,7.549020649,1.13291659
5013,573,5.130194529,7.572318541,0.806225775
5014,573,4.452601587,6.806717509,0.763871717
5015,573,4.28565339,6.507024913,0.78517514
5016,574,4.169761202,6.357065008,0.931128348
5017,574,3.967457712,6.133806089,0.966178037
5018,574,3.568123253,5.897070148,1.316624472
5019,574,2.674148649,5.754339812,1.354067945
5020,574,3.056356895,6.000544341,1.384377116
5021,574,4.537961436,7.786600882,1.210991329
5022,574,5.02223443,7.990654839,1.19707978
5023,574,4.790819533,8.434969251,1.290929897
5024,574,4.778703237,8.406716314,1.118033989
5025,574,5.090370262,8.545312146,0.856154192
5026,574,4.952299717,8.483988311,1.712600362
5027,574,4.734003058,8.369502347,1.774823935
5028,574,4.421247348,8.291965528,1.910497317
5029,574,4.467056884,8.394187751,1.991607391
5030,574,4.517431272,8.478664174,2.01246118
5031,574,4.562262685,8.513726106,2.065550774
5032,574,4.624972813,8.496446504,1.944993573
5033,574,4.618086411,8.501117107,1.936491673
5034,574,4.96807568,8.433262972,1.596871942
5035,574,5.078293943,8.148307521,0.974679434
5036,574,4.651576559,7.958575934,1.056645636
5037,574,4.323470185,7.521885881,1.51095996
5038,574,3.32323584,6.951300041,1.329097438
5039,574,3.816612821,6.756587432,0.903603896
5040,575,3.817712326,6.55671131,0.632455532
5041,575,3.793239469,6.2692827,0.577494589
5042,575,3.876395828,5.980722876,0.921954446
5043,575,3.523415014,6.017343955,1.087887862
5044,575,3.700066644,6.148760621,0.856154192
5045,575,4.73532087,7.526273599,0.694982014
5046,575,5.007296393,8.108776102,0.707106781
5047,575,4.961094849,8.409863323,0.752994024
5048,575,5.096201182,8.399581208,0.836660027
5049,575,5.02585226,8.440629636,1.471903529
5050,575,4.918520005,8.50517343,1.532970972
5051,575,4.905274778,8.409721397,1.591540135
5052,575,4.724285667,8.285590585,1.559967948
5053,575,4.637637376,8.461584918,1.784236531
5054,575,4.747970985,8.53258812,1.875233319
5055,575,4.784570814,8.472050112,2.061552813
5056,575,4.716264233,8.465674433,2.109502311
5057,575,4.921439715,8.480948413,1.983305322
5058,575,4.982578696,8.349375529,1.852970588
5059,575,5.208666145,8.154812922,1.183215957
5060,575,5.274792822,7.919301611,0.752661943
5061,575,5.065754593,7.692926879,0.806225775
5062,575,4.143928062,7.190468718,0.875785362
5063,575,4.110053856,7.069090747,1.008464179
5064,576,4.344454562,6.780346518,1.204159458
5065,576,4.700480366,6.702915821,1.102950588
5066,576,4.600660031,6.545902349,1.147388339
5067,576,4.200954297,6.372911641,1.140175425
5068,576,4.242764567,6.532526217,1.154556192
5069,576,5.433503639,7.653793937,1.040913061
5070,576,5.812935789,8.026447064,0.930859818
5071,576,5.518857532,8.390551549,0.966178037
5072,576,5.007965066,8.285751183,0.866025404
5073,576,4.921075217,8.431979513,0.948683298
5074,576,4.947695494,8.441895085,1.303840481
5075,576,4.744497251,8.326441323,1.821263298
5076,576,4.450852826,8.110701873,1.919244643
5077,576,4.460722282,8.242719037,1.857417562
5078,576,4.300680995,8.229131234,1.987460691
5079,576,4.447346101,8.256831902,2.008357538
5080,576,4.391976966,8.248880196,2.049390153
5081,576,4.48187197,8.277698909,2.073644135
5082,576,4.552296696,8.145999245,1.839429259
5083,576,4.679813729,7.869416191,1.390503506
5084,576,4.696837375,7.754657648,0.78517514
5085,576,4.324794689,7.606162029,0.884872872
5086,576,4.559126247,7.487245036,1.040672859
5087,576,4.700025717,7.479046213,0.930859818
5088,577,4.841427376,7.480678139,1.032714869
5089,577,4.707275409,7.434348783,0.966178037
5090,577,4.50147495,7.203472832,1.01661202
5091,577,4.57522631,7.103663792,1.13291659
5092,577,4.4959132,7.023932918,1.183215957
5093,577,4.817050545,7.411069538,1.183215957
5094,577,5.230038526,7.857392704,1.110630452
5095,577,4.942356453,7.93773378,1.147388339
5096,577,4.492001488,8.003737995,1.087887862
5097,577,4.412192049,8.266736081,0.84646323
5098,577,4.249209273,8.247177722,1.190168055
5099,577,4.534747722,8.165786298,1.663279892
5100,577,4.308783673,7.948096948,1.770028248
5101,577,4.194189897,8.081429305,1.751285242
5102,577,4.256321678,8.165770812,1.802775638
5103,577,4.239886868,8.031095278,1.901709757
5104,577,4.284275979,8.057321839,1.897366596
5105,577,4.293195421,7.932018557,1.66838245
5106,577,4.702750514,8.014984968,1.460479373
5107,577,4.772801027,7.678920811,0.894427191
5108,577,4.671893818,7.459831637,0.763871717
5109,577,4.481306199,7.314118707,0.991715685
5110,577,4.619073091,7.304242464,0.983361582
5111,577,4.706372066,7.151289765,0.894427191
5112,578,4.878246106,7.14250766,0.930859818
5113,578,5.05273647,7.075058618,0.903603896
5114,578,4.763028271,6.756448147,1.264911064
5115,578,4.290459441,6.687592572,1.095445115
5116,578,4.422448549,6.623370448,1.161895004
5117,578,4.340553386,6.863000838,1.264911064
5118,578,4.771108264,7.006362834,1.402319507
5119,578,4.100160948,7.156049062,1.471903529
5120,578,3.63363098,7.58975105,1.190168055
5121,578,4.249209273,7.788044207,1.008464179
5122,578,3.970291914,7.908659247,1.095445115
5123,578,4.172076911,7.849201887,1.798193538
5124,578,3.981549068,7.681904346,1.884144368
5125,578,3.964615456,7.725631741,1.830300522
5126,578,4.196449785,7.965549784,1.966468917
5127,578,4.146304301,7.816350764,2.020767181
5128,578,3.910021003,7.822748927,1.962141687
5129,578,3.874321138,7.882368241,1.807346121
5130,578,4.169761202,7.919700658,1.5
5131,578,4.446760449,7.645264749,0.856154192
5132,578,4.271793154,7.280319922,0.894427191
5133,578,4.449685283,7.20315708,1.13291659
5134,578,4.220242729,6.925519485,1.032956921
5135,578,4.650621449,7.159471393,1.190168055
5136,579,4.631812117,6.873669616,1.278084504
5137,579,3.894876847,6.376982323,1.384377116
5138,579,4.08007659,6.15397356,1.19707978
5139,579,3.666122467,6.050881372,1.238345671
5140,579,4.000949215,6.173135314,1.154772705
5141,579,5.405376439,7.640847453,1.366199107
5142,579,5.25801607,7.639262584,1.13291659
5143,579,5.402001478,8.248238401,0.948683298
5144,579,5.041810912,8.329100685,0.939680797
5145,579,4.33073334,8.284331364,1.095445115
5146,579,4.53635587,8.369868927,1.834802442
5147,579,4.720728527,8.250819972,1.839293343
5148,579,4.454347296,8.163810239,1.852835665
5149,579,4.316821225,8.153311762,1.979141228
5150,579,4.346399457,8.272757546,2.020767181
5151,579,4.401216329,8.304104786,2.105587804
5152,579,4.542762726,8.382499934,2.073644135
5153,579,4.75617306,8.422016676,1.949358869
5154,579,4.832305759,8.328483058,1.793599732
5155,579,4.879387007,8.102115,1.032714869
5156,579,4.946629964,7.888374458,0.78517514
5157,579,4.570578741,7.3561021,0.752994024
5158,579,3.817712326,6.758642471,1.251598977
5159,579,4.049172844,6.542226922,1.258371964
5160,580,4.107589789,6.428193241,1.303840481
5161,580,3.54240755,6.077060007,1.390503506
5162,580,2.893145685,5.942578986,1.516575089
5163,580,2.681021529,5.897078739,1.322875656
5164,580,3.319625728,6.054558914,0.930859818
5165,580,5.024866876,7.550102482,1.488791456
5166,580,5.062595033,7.885991151,1.449137675
5167,580,5.073610093,8.277773149,0.912688337
5168,580,5.013630803,8.322391209,0.894427191
5169,580,4.424846632,8.326706438,0.991715685
5170,580,4.659184774,8.437130805,1.702938637
5171,580,4.533674184,8.292414381,2.113409567
5172,580,4.357990057,8.211880769,1.995870737
5173,580,4.439705746,8.221833013,1.970532923
5174,580,4.680277658,8.418781566,1.979014906
5175,580,4.569543008,8.407866884,1.707922715
5176,580,5.023880521,8.397746672,1.683151805
5177,580,5.139614675,8.408461008,1.297497592
5178,580,5.19323459,8.300266802,1.102950588
5179,580,5.027492411,7.972791065,1.176010204
5180,580,5.032396786,7.833653093,1.264911064
5181,580,4.347046916,7.315856731,1.169187752
5182,580,4.347693956,6.689099895,1.072380529
5183,580,3.970291914,6.516150764,1.032714869
5184,581,3.349904087,6.400480519,1.58113883
5185,581,2.256541154,6.169432213,1.736807416
5186,581,3.238678452,5.897312107,1.390323703
5187,581,3.306886702,6.085084777,0.763544367
5188,581,3.422632662,6.071290815,0.903880523
5189,581,4.997887721,7.49412223,0.741619849
5190,581,5.042133961,7.774196238,1.06465957
5191,581,5.200153118,8.279029388,0.912688337
5192,581,5.000248201,8.329225458,0.875499857
5193,581,4.650621449,8.445663828,1.064424727
5194,581,5.164500219,8.396585809,0.921954446
5195,581,5.027820119,8.365979776,1.707776332
5196,581,4.602667056,8.277128692,1.688194302
5197,581,4.526667958,8.321937721,1.802775638
5198,581,4.671425982,8.501629519,1.834802442
5199,581,4.73926392,8.435979978,1.962141687
5200,581,4.493120682,8.403076028,1.970532923
5201,581,4.518522379,8.411559384,1.839293343
5202,581,4.686750173,8.351218864,1.866413673
5203,581,4.829912459,8.061353283,0.939946807
5204,581,4.70456293,7.817601262,1.169187752
5205,581,4.276666119,7.378367826,1.140175425
5206,581,3.912023005,6.738384674,0.84646323
5207,581,3.660994251,6.538327439,1.190378091
5208,582,3.282789151,6.333695486,1.278084504
5209,582,2.818398258,6.192060414,1.204159458
5210,582,2.43798973,6.163314455,1.140175425
5211,582,2.624668592,6.077123071,1.217990148
5212,582,2.537657215,6.002799925,1.24498996
5213,582,4.416428061,7.48218942,1.231665539
5214,582,4.330075229,7.859040581,1.378404875
5215,582,4.478472533,8.189147823,1.617559891
5216,582,5.342334252,8.230580392,1.06465957
5217,582,5.488110938,8.336329039,1.154556192
5218,582,5.415878155,8.377785161,1.140175425
5219,582,4.997212274,8.303354921,1.204159458
5220,582,3.834061464,8.235556719,1.335290231
5221,582,4.028916757,8.340200369,1.284523258
5222,582,4.483002552,8.412112554,1.488791456
5223,582,4.662967285,8.43703584,1.341640786
5224,582,4.943069975,8.438346922,1.231462545
5225,582,4.972240906,8.501647575,1.183215957
5226,582,5.082335608,8.36507405,1.251598977
5227,582,5.27094617,8.172805681,0.763544367
5228,582,5.098035484,7.850880113,0.95760117
5229,582,4.819071156,7.517920813,0.974679434
5230,582,4.599655005,7.024319459,1.016366076
5231,582,4.543294782,6.964242707,0.894427191
5232,583,4.206184044,6.724536737,1.217990148
5233,583,3.956996371,6.304276825,1.316624472
5234,583,3.832979798,6.2293524,1.449137675
5235,583,3.660994251,6.182357878,1.586505594
5236,583,3.590439381,6.441296775,1.511125408
5237,583,4.611649152,7.553014571,1.51095996
5238,583,4.876722877,7.741215248,1.224744871
5239,583,5.112288948,8.224755561,1.102950588
5240,583,4.750568389,8.326456838,0.939946807
5241,583,4.646312129,8.274651191,1.008216247
5242,583,4.525044142,8.340046953,1.575753788
5243,583,4.831109825,8.368339641,1.707922715
5244,583,4.598648969,8.142597099,1.788854382
5245,583,4.467056884,8.241213969,1.843908891
5246,583,4.695924549,8.439115475,1.901841213
5247,583,4.839846973,8.380904756,2.037154879
5248,583,4.318154558,8.283475213,1.505489953
5249,583,4.370712875,8.267023328,1.46065054
5250,583,4.923987487,8.177644504,1.072380529
5251,583,5.059742868,8.125596415,1.110630452
5252,583,4.595624773,7.746061183,1.19707978
5253,583,4.654912278,7.56253573,1.420035211
5254,583,3.487375078,7.356553922,1.488791456
5255,583,3.702535781,7.244903859,1.378404875
5256,584,3.42751469,7.276108833,1.554509569
5257,584,3.152736022,7.094831623,1.51095996
5258,584,3.907010464,7.103301608,1.258371964
5259,584,3.766997233,6.791267596,1.431782106
5260,584,3.896909368,6.871779282,1.431782106
5261,584,4.627420795,7.452250988,1.322875656
5262,584,4.922168313,7.784857973,1.231665539
5263,584,4.490320344,8.074000658,1.154556192
5264,584,4.427836171,8.177474789,1.095445115
5265,584,4.965289192,8.238806751,0.948683298
5266,584,4.731362211,8.231840831,0.885155354
5267,584,4.845760651,8.152027355,1.102950588
5268,584,4.553876892,7.95935037,1.277888884
5269,584,4.578826211,7.960250834,1.5
5270,584,4.533674184,8.058058052,1.751285242
5271,584,4.433788569,7.882744301,1.303840481
5272,584,4.89447594,7.832738335,1.140175425
5273,584,4.901192383,7.811145686,0.82643814
5274,584,4.958288814,7.875030444,0.806225775
5275,584,4.893726876,7.669299987,0.795612971
5276,584,4.696837375,7.47570557,0.991715685
5277,584,4.872904621,7.452885977,0.894427191
5278,584,4.671425982,7.248021739,1.072380529
5279,584,4.014579594,7.093894715,1.316624472
5280,585,3.552486829,7.040881537,1.678243129
5281,585,2.58021683,6.883329266,1.936491673
5282,585,2.941803932,6.740273776,1.607326974
5283,585,3.640214282,6.504677946,1.335477443
5284,585,4.008241863,6.543032628,1.303840481
5285,585,4.166665224,6.633681842,1.271416533
5286,585,2.809402695,6.798178378,1.297304899
5287,585,3.947390149,7.056174848,0.974679434
5288,585,4.149463861,7.503493625,1.125388822
5289,585,4.275971433,7.702386585,1.13291659
5290,585,4.170533701,7.851995742,1.048808848
5291,585,3.90197267,7.867773286,1.10317723
5292,585,4.231203745,7.792917362,1.888517937
5293,585,4.04567939,7.765422449,2.004120755
5294,585,4.100989105,7.76042637,1.893013471
5295,585,4.085135623,7.772214319,1.875366631
5296,585,4.231203745,7.840287276,1.807346121
5297,585,3.946424432,7.842001905,1.516575089
5298,585,3.902982261,7.783006365,1.238345671
5299,585,4.199455047,7.580138716,0.81670068
5300,585,4.399989335,7.38081791,0.836660027
5301,585,4.249922794,7.165912348,0.806225775
5302,585,3.951243719,6.845005783,0.894427191
5303,585,3.817712326,6.690225976,1.24498996
5304,586,3.293983297,6.450119426,1.154772705
5305,586,3.032546247,6.179347772,1.366199107
5306,586,2.827313622,5.930908513,1.231665539
5307,586,3.370738174,5.615779708,1.13291659
5308,586,3.548179572,5.93944645,1.176010204
5309,586,5.027164596,7.643756717,1.183215957
5310,586,5.013630803,7.661746474,1.360147051
5311,586,5.05273647,8.164699022,1.110405331
5312,586,5.076423035,8.165625475,0.903603896
5313,586,4.844187086,8.277968025,0.894427191
5314,586,4.682594083,8.216545428,1.238345671
5315,586,4.666735542,8.177120674,1.784236531
5316,586,4.525585707,8.078277672,1.807346121
5317,586,4.699570861,8.113633449,1.511125408
5318,586,4.868303386,8.265534752,1.102950588
5319,586,4.69501089,8.275761889,1.532970972
5320,586,4.661550519,8.218340321,1.431782106
5321,586,4.701843073,8.245361104,1.032956921
5322,586,5.031091303,8.145100586,0.836660027
5323,586,4.775756487,7.795635622,0.826740588
5324,586,4.458408805,7.408060281,0.912962212
5325,586,4.757461996,7.195857601,1.140175425
5326,586,4.176692304,6.609889935,1.161895004
5327,586,3.968403339,6.324400211,1.353883304
5328,587,3.260017768,6.284521874,1.538505769
5329,587,3.005682604,6.031795501,1.183215957
5330,587,3.610917913,5.71801556,1.183215957
5331,587,3.675034047,5.924752549,1.217784874
5332,587,3.797733859,5.908571475,1.110405331
5333,587,4.906385273,7.26670043,1.008216247
5334,587,4.986001013,7.549759905,1.072380529
5335,587,5.023880521,8.085557407,1.032714869
5336,587,5.094056902,8.124620883,0.939946807
5337,587,5.290285195,8.119443255,0.966178037
5338,587,5.262949223,8.208215573,1.125388822
5339,587,4.761746493,8.13463694,1.372406645
5340,587,4.561740628,8.073838653,0.875499857
5341,587,4.544358047,8.202843427,1.168973909
5342,587,4.266896327,8.238083211,1.360147051
5343,587,4.777862194,8.25204524,1.176010204
5344,587,4.884315927,8.267769832,1.284523258
5345,587,4.544358047,8.180836836,1.522169504
5346,587,3.891820298,8.11800209,1.329097438
5347,587,4.003690194,7.773938513,1.13291659
5348,587,4.906015245,7.450217435,0.991463565
5349,587,4.607168189,7.077749274,1.072380529
5350,587,4.160444364,6.650600703,1.110630452
5351,587,3.748326913,6.37833742,1.231462545
5352,588,3.618993327,6.240141706,0.939946807
5353,588,3.386083744,5.956118095,1.42583309
5354,588,2.812410216,5.860077257,1.140175425
5355,588,3.562465529,5.859264993,0.56302753
5356,588,3.025291076,5.847415709,0.948683298
5357,588,4.607667066,7.256294206,0.991463565
5358,588,4.601664047,7.509876671,1.008216247
5359,588,4.812590777,7.945605328,0.974679434
5360,588,4.759177998,8.168621238,0.991463565
5361,588,4.949114437,8.128147656,1.06465957
5362,588,4.534747722,8.175779775,1.42583309
5363,588,4.494238625,8.197635856,1.591697207
5364,588,4.68905167,8.210806366,1.678243129
5365,588,3.895893623,8.182725123,1.678243129
5366,588,4.314817885,8.266218322,1.798193538
5367,588,4.149463861,8.257036402,1.707776332
5368,588,4.001863709,8.226148066,1.58113883
5369,588,4.489759334,8.280055346,1.596871942
5370,588,4.59511985,8.130394267,1.437532608
5371,588,4.513054897,7.793224514,1.210991329
5372,588,4.631325143,7.48155132,1.211197754
5373,588,4.540098189,7.013136229,1.284523258
5374,588,4.485823428,6.789875845,1.378404875
5375,588,4.167440117,6.577866261,1.538343265
5376,589,3.734091797,6.339307745,1.454819576
5377,589,3.36729583,6.326027644,1.277888884
5378,589,3.319625728,6.052700943,1.378404875
5379,589,3.45946629,5.753399226,1.341640786
5380,589,3.983413002,6.017025558,1.284523258
5381,589,4.692264893,7.169536019,1.217784874
5382,589,5.042456906,7.450630551,0.903603896
5383,589,4.986684073,8.049393035,0.912962212
5384,589,5.196838198,8.089366035,0.930859818
5385,589,5.217378424,8.079681038,0.974679434
5386,589,5.198497031,8.138239245,0.983107319
5387,589,5.37296091,8.114215927,0.866025404
5388,589,4.816241156,8.018314785,0.921954446
5389,589,4.886959933,8.163494785,0.930859818
5390,589,4.73532087,8.23717752,1.125388822
5391,589,4.645351976,8.266386834,1.217784874
5392,589,4.921439715,8.237706759,1.353883304
5393,589,4.728272383,8.179635431,0.974679434
5394,589,4.838264068,8.045754688,0.774596669
5395,589,4.429029488,7.734021436,1.13291659
5396,589,4.564868889,7.573849035,1.118033989
5397,589,3.845883203,7.251270179,1.10317723
5398,589,3.180134997,6.894416237,1.648180815
5399,589,3.372454913,6.791352723,1.449137675
5400,590,3.575150689,6.577197638,1.110630452
5401,590,3.198673118,6.399747266,1.251598977
5402,590,2.78192005,6.167242527,1.522005256
5403,590,1.909542505,5.959096609,1.511125408
5404,590,2.240709689,6.42843962,1.811905075
5405,590,3.08876714,7.134952044,1.58113883
5406,590,3.310543013,7.471657138,1.774823935
5407,590,4.02087741,7.947325007,1.888517937
5408,590,4.127940512,8.032037112,2.18323155
5409,590,4.468204331,8.019082893,1.944993573
5410,590,4.578312732,8.08135705,1.834802442
5411,590,4.715368978,8.203703354,1.770028248
5412,590,4.480740108,7.960301794,1.443433407
5413,590,4.741884009,8.140707834,1.46628783
5414,590,4.642465971,8.218749937,1.258371964
5415,590,4.680741373,8.217550068,1.396424004
5416,590,4.897466596,8.20240184,1.154772705
5417,590,5.008967237,8.202773276,0.912688337
5418,590,5.109575242,7.988914694,1.06465957
5419,590,5.120087428,7.780137729,1.072380529
5420,590,4.685366728,7.531123262,1.384557691
5421,590,4.993489135,7.40112103,1.335477443
5422,590,4.897093253,7.249009921,1.231462545
5423,590,4.259859001,7.284332614,1.596871942
5424,591,3.840527004,7.143698882,1.888517937
5425,591,3.686376324,7.087635566,1.586348007
5426,591,3.521938999,6.940829986,1.722498186
5427,591,3.628332954,6.675520946,0.965919251
5428,591,4.17975744,6.714898059,0.931128348
5429,591,4.311470041,7.237233623,0.912962212
5430,591,4.881285622,7.402303869,1.154556192
5431,591,4.94875989,7.689255052,1.303840481
5432,591,4.660131744,7.821042867,1.271613149
5433,591,4.271095074,8.052851388,1.080277742
5434,591,4.371976299,8.076176487,1.702938637
5435,591,4.159664028,8.047135522,1.798193538
5436,591,3.929862924,7.962800597,1.843908891
5437,591,3.94931879,7.894836917,1.712746333
5438,591,3.80999028,8.006651194,1.770028248
5439,591,3.805550761,7.960239791,2.085665361
5440,591,3.825375199,7.851704268,1.788854382
5441,591,3.478158423,7.941047172,1.936491673
5442,591,3.668676747,7.794711182,1.770028248
5443,591,3.765840495,7.520212218,1.774823935
5444,591,3.254242969,7.299293574,1.945122104
5445,591,4.109233175,7.172816716,1.602029962
5446,591,4.567468319,7.067661381,0.836660027
5447,591,4.534211097,6.92450703,0.816394512
5448,592,4.868303386,7.021137714,0.95760117
5449,592,4.656813419,6.942311733,0.894427191
5450,592,4.57522631,6.647299469,0.774596669
5451,592,3.63363098,6.423208554,1.712746333
5452,592,3.422632662,6.317985725,1.927952282
5453,592,3.120159852,6.463382329,2.113527856
5454,592,3.511545439,6.710752156,2.269361144
5455,592,3.612268352,6.983410361,2.209864249
5456,592,4.038655656,7.35020942,1.970532923
